,DATA.906792,DATA.924110,DATA.905947,DATA.905975,DATA.905939,DATA.905936,DATA.905974,DATA.909698,DATA.910903,DATA.905976,DATA.905977,DATA.909255,DATA.905961,DATA.905991,DATA.905978,DATA.1240202,DATA.1240197,DATA.909256,DATA.905969,DATA.909264,DATA.905964,DATA.1330935,DATA.905958,DATA.905982,DATA.1299075,DATA.905959,DATA.905981,DATA.909755,DATA.905946,DATA.905956,DATA.905962,DATA.905945,DATA.905983,DATA.687586,DATA.905954,DATA.905950,DATA.905963,DATA.906793,DATA.905951,DATA.905935,DATA.1240128,DATA.905949,DATA.684052,DATA.905984,DATA.905973,DATA.905960,DATA.909728,DATA.905965,DATA.905972,DATA.905968,DATA.906804,DATA.905971,DATA.905970,DATA.910851,DATA.905948,DATA.905952,DATA.905937,DATA.907067,DATA.687800,DATA.905967,DATA.905990,DATA.905979,DATA.908443,DATA.905933,DATA.905986,DATA.905942,DATA.905944,DATA.905955,DATA.905957,DATA.1480374,DATA.908123,DATA.905985,DATA.907790,DATA.905940,DATA.1240221,DATA.905980,DATA.907322,DATA.1240172,DATA.905989,DATA.722046,DATA.905941
64,7.55563648269997,6.19478083545423,5.96705049613373,6.693082288800371,6.836746989535789,5.8761492391341505,5.83852132379351,6.968410460139401,5.32332414839658,5.95798384131159,7.66996591503651,5.74967152065663,6.6772811526497495,5.02888802615044,6.00177267639574,6.51344483153379,6.51712444089207,6.76632027772272,5.90948946300988,7.15970760562991,6.460042012752821,9.21243504469587,3.54205596119932,6.30325094430009,8.68655983708348,5.514513753150151,5.700655054552111,6.612694648042179,5.84354842983021,7.96028126761996,7.70714805921542,6.20291370577875,4.94762879978238,5.1434633806073204,6.34063155019924,5.861956702714321,6.558482044426861,5.77347298932467,5.5423746601437305,6.38209111797588,5.89211741996562,6.411808797316249,5.749448819112169,5.76334241259056,7.59952830633874,5.941872878907911,5.6709493577402,5.7947927104479895,5.6258346777241695,6.36569196533646,6.404247027629781,6.26838068775153,6.727276068254731,5.62881111539638,6.309341723609821,4.88654220640665,6.483151894097261,5.5836693391125705,5.99854788536108,5.88952650379619,6.843776102800441,6.01421418289294,6.63787918884617,6.11044967419945,6.51938557182585,6.19520124925132,5.61412553294456,7.163464259396171,5.1482880277402,6.44810830066326,6.43911845820941,6.867483412381491,5.4632889547134,7.44614281635857,6.77550428452942,6.1041458481921795,7.88403112025715,6.489860790562131,6.858636976095519,5.941180452868509,6.40129366951531
83,6.08506087532358,5.37217463885524,5.35956417456775,6.33361718070992,5.52294068355958,5.709020963645179,5.53242475420339,5.95735607864685,5.33627327762645,5.92242450573788,5.95061694592872,6.43907092326429,5.744046965878191,5.728302697259671,5.209394229300741,5.32334878214348,6.2771734802382095,6.13596088818427,5.34233410867389,5.633848423204321,5.7391512391697,6.103054417965421,5.93025172746459,5.37328858161806,5.39616438739877,5.96530487312989,5.65146956308556,5.399015744648461,5.73819099044909,5.8140515630638,6.569703006422781,5.9850162268878195,5.586285501275059,5.76319946795576,5.05857911810467,5.608288801123461,6.04678813018144,6.132419588191019,5.561924010875139,6.56676756004515,5.584154241761099,5.72680085805483,6.16654444861474,5.53638992884641,5.47445975159177,6.0321362204871205,6.201846003525491,5.982059561633281,5.40937385232103,5.88725017990035,5.87413108388495,5.64431674582428,6.027307785751329,5.42279239212109,5.29336761149772,5.969131049785941,5.65256813475225,6.21479576741831,5.87319656608356,5.86022532549322,5.88581959080146,6.51619322627914,6.50607088112715,5.716248028694509,5.71877961098272,5.8190949434390795,5.88569623779181,5.68476254849051,5.19248075597849,6.25918019431125,6.11695422118783,6.18588294019542,4.8730424297566195,6.00838157833932,5.9245850066929995,5.90891317005001,6.697875949443571,5.82482448088225,6.23467463023243,6.0585459191677105,5.51044601163654
102,9.08696642083012,9.35237094998272,5.5128566388396205,8.11778369741926,8.24922102558245,8.56170736183101,8.19607213781073,8.580288500140691,7.96317194014424,7.45813106355433,7.99393696404963,7.37375571560871,9.16784178023065,8.45527962625196,8.165011595153981,7.87097237567791,8.7467166879098,8.3879485772626,8.59234453789717,7.2514980425794295,9.57901288048852,8.40847869349133,9.60958889504653,8.85585897220004,8.297281460736821,7.631420193825459,7.53259803447446,8.01856532352391,7.671624758372349,8.72523353401439,9.50966080541983,7.75209247079917,8.2774002139632,8.37855687831762,7.89604919321933,7.7075022103877595,7.875214094962731,7.66641295219777,7.5706846146674405,7.47105956086338,9.12899151434539,7.56672210763211,8.21142641316805,9.180553433545152,7.80938332285,9.030691879011199,7.636199856379191,8.43953851187495,7.88908598483603,8.21716186306762,8.58575259418362,8.98800318312894,8.558219685617619,7.573048706589309,7.939932019318731,9.29387230277776,7.60314894224285,8.099490701614519,7.149630832622191,7.51339680976724,7.75718429235319,7.65960556773472,7.0688741552530505,7.517587230399481,8.104734332082419,7.71705249825418,8.80703839954465,7.41861229669994,7.38215923607866,7.6524567276674995,8.40261685769543,8.58026783345979,7.66744856062847,7.673537948928731,9.29539200435851,8.312237735997849,9.35547449851951,8.7563630560566,9.11114127409205,8.35883463433121,7.875513340913829
135,7.55572438979445,6.6825348834095095,8.74712788185601,6.92390243771853,6.84498524148594,6.34669976792569,7.341822384168269,6.574020075769299,8.07194845688571,7.3601790177872894,6.096479345457129,7.336508861481559,6.92273356386508,6.12631115208673,8.32312084658895,7.5667409703946396,6.3006559683189,6.977510180866621,6.33152936853213,6.474916690808059,6.553019142158529,6.419505280251349,5.7826518485849405,6.706070711777611,5.9456532625014695,6.044202546552941,6.58971302978603,6.412943868128299,6.324296946953,8.94598263940059,6.17034457182315,7.126594279820349,6.14179436780799,6.84758491924061,6.457202496078169,5.9957110112205,6.3098233941408495,6.744435262516889,6.252024658000179,6.61786369904405,7.388188425492929,6.230612588489,6.75762066517268,7.11536907097893,7.30981106523023,6.93233161507403,7.58918503303951,7.553652853149519,6.2841899338978395,6.348020743276121,6.50148745859587,7.80646245109239,6.61568106830441,6.791735862778161,8.16121766486177,6.29910085774954,5.970108945183901,7.1787953767503705,7.935169815424991,6.320969392144259,7.74519354823457,6.979638852740839,7.08898906025689,7.19560746380131,7.25088334165831,7.28873064733447,6.650190801002611,6.9383797053993606,8.34747601753037,6.5318017912640896,8.283798990034901,6.8488938506110095,8.7172164314299,7.44952988281889,6.71669121199543,8.2208060302645,6.50922233787931,7.39113550006289,7.06647323619796,8.10793794215796,7.479591295495711
138,4.38768709784231,2.98053096768633,3.2353601079368697,4.80918389692539,3.3622034083779297,4.32293417111219,3.79406840739406,3.08902605028188,4.72131426996475,6.431664695766179,4.679253078078941,3.7917286111877,3.25550381222482,3.50074874468939,3.6347728303487403,3.1286518764958102,3.2330623338829603,2.9589704668877403,5.69434007701099,7.4515242842242095,5.04563920525948,2.9986010459447496,3.02560955125314,4.60554664905475,3.04575961143735,3.3406516623575895,3.47343234331837,3.1220339042939704,2.99969097702447,4.143279433885399,3.9648110037558197,3.0400408181285097,5.2356571363438205,2.98912942730723,5.38447474387791,3.0714489993456398,3.3882889150462203,5.71352957681061,3.83686585309469,2.98236740317421,4.8257177830953095,3.0837696886594,4.7309050509683,3.7986789520027995,5.8559226840540095,4.4987682260201,5.000882517692459,4.72666328474105,4.65156055937793,2.88932364770864,4.80569606242757,3.3844073854518197,3.25955696063111,3.49137876742963,2.8855021504626803,3.15223437853297,3.12841104903952,4.73875866575784,5.681312432787419,5.44186289917922,2.97650702446666,3.12787103807535,3.64053187127926,2.9673760895941204,3.1223048046578104,4.339719900106441,3.1966213750352206,5.0304388037177805,3.0875198862767,2.96627791080963,3.03080237629009,6.40332858706655,3.18426005490069,4.323905741905589,3.1549330197977,3.26100487345079,3.1197752520676,3.53561784847421,3.9997234227376603,3.74681778916026,2.9843718595107203
148,3.5898495749819,3.12648879861646,3.0940442593220605,3.589874757135,3.1994847862908196,3.4169658124671902,3.71532037365286,3.99550068065519,3.92097037921287,3.7028603281082404,3.89554191182429,3.4013162337630702,3.2583376182518,3.3690452033346303,3.41439496659476,3.30432243367613,3.12241418142915,3.06233704983897,3.21093545030948,3.35988555125631,3.3414133220694797,3.1054938178083504,3.27241916359069,3.62939674616382,3.21209348425205,3.21239832282571,3.4910713573953,3.2941803443824704,3.3393760048191297,3.33134288550416,3.5474599412295897,3.19947027613114,3.3039677037101605,3.2333327047830895,3.20882148971421,3.2472882949045,3.7218843317912205,3.20202991570731,4.02858095025581,3.7388536738042,3.2862059659233798,3.0796534999848997,3.3597492791543297,4.004181472381379,3.60551229211535,3.51344406543995,3.3603035771747405,3.42337898075176,3.3490740697253,3.26053428160995,3.6682975714010397,3.18143733803366,3.4461202294606204,3.67109634331744,4.57447534615179,3.4132373668310296,3.43643514399812,3.6790977905825697,3.28489598614093,3.3175905402279002,3.04880905849562,3.45149006855796,3.16762646018821,3.2361943023197206,3.88590399043562,3.7455252611980803,3.6652476855975697,3.35420724526056,3.57372313301139,3.1982978775387503,3.3159400802982795,3.19018610964468,3.3997650162993103,4.41141089569164,3.73944219781164,3.4406140368803797,3.22895107074262,3.65363550993707,3.0809362517350096,3.30193492225312,3.68280879481558
153,6.31200753177904,7.33103713659043,6.774593976813231,7.003133990083589,7.0231033586598395,6.49892244425642,6.26356840596513,6.690760531431559,6.53561981394254,6.5922260365897,6.74323594382954,5.898262562781731,7.25899913909377,6.584384370112421,6.75090718795179,6.26967842630105,7.29315133352843,7.48343829799074,7.08168459025087,6.44503683761752,6.2960006007727,7.00269550878612,7.09911871512771,6.6849632855644705,6.77633664461245,7.3734241513692,6.27169338304127,6.69218094861792,6.86691047087992,6.096108630487831,6.229853011350699,6.72825289083479,6.64485660996985,6.39706227560243,6.882243512002269,6.10956031251486,6.610166262052621,6.412447924727941,6.84327410056392,7.78614919852273,6.335479071981079,6.9541954605586,7.2696666763053,7.419889418297499,6.09637451289346,7.62650161773983,6.52511002343582,7.01404425809379,7.30322949058527,6.8328735003006695,6.76730673239805,6.921722013074089,6.81012733842441,6.31504373089054,6.7996527305541505,6.99810002740647,6.970285383593009,6.2073768380981305,7.322738392654611,6.94935130504186,7.3228837938834905,7.33889696639977,7.059698839569339,10.0819972752274,6.95251270289117,6.64963318353397,6.6283217726125505,5.726889761570559,6.73563835469941,6.55230336043893,7.3203762539759305,7.0001269002146795,6.78601285125157,6.66418940871647,6.74322458797092,6.8742756392121604,6.70362695586729,6.24460172771196,6.71944072237213,7.42501001617386,7.35416892430833
156,8.39617938879691,7.947298246916901,8.01128298387531,8.458400039744859,7.3139538061137,8.32651467211879,7.99704062825992,8.416881483596839,7.566001712741981,8.203293406650321,8.07867441307887,8.72935349057101,8.0683249361514,7.92303514488875,7.6844493956200095,7.88582415385671,7.90625016895146,8.04996976390501,6.90651243999973,7.91712960036215,8.042026433915781,7.73937527753301,8.153423485630091,7.5244589722208,8.483304958015191,6.66970756433285,7.750226049844179,7.443907620315501,8.2640777555039,7.852932306752121,8.48255307687158,7.85081244975646,8.34619799294482,8.089670053012169,7.30936598870096,8.44113316995813,7.54941784694311,8.23195129475239,8.85877684483065,9.350321925643211,7.8893537657649,8.10613998317766,7.49243497998799,7.2562733579224,7.3757513314643095,8.96219405375041,7.77848922202314,8.71266469264598,8.28737656981745,8.03073897096619,7.885062691773441,8.34556220147605,8.08555673209353,7.7245874128528,8.56688231330997,8.56388069992718,8.357593234272901,8.38724195013414,7.802490295115921,7.83157318159773,7.61075293422146,8.29790026083275,8.17574449615987,8.33064122497227,8.69218800245238,8.588130422560491,7.09076897141117,6.995831999303499,7.89319180524897,7.606396962332269,7.48408750854216,7.7602668487892,7.78533902252132,7.48345962848363,7.59275065332936,8.18275458233968,9.18592082867416,8.13719502859742,8.26550085784517,9.317743730973481,8.41745562602324
169,8.24030806553619,8.068108166265809,7.7492194183299805,8.50687669599481,7.51370369182512,7.903900944131711,7.628720632478251,7.364021731719429,7.32015489777866,7.785250161340411,8.02541864659041,7.9224952923686205,8.157410928907701,8.61188248403784,7.56427233479599,7.11912429929891,7.70971072625026,7.378874293787559,7.57190480341414,7.828796662676781,7.055118282688969,7.993672120724701,7.806796550658901,7.843853263492051,7.9906756526742,7.720882282500111,7.711884705313599,7.2957423157058505,7.87070538629421,7.7898618614011,7.9917817756654905,7.589770871992981,8.48112106738283,8.11130908243291,8.17596850112603,7.699697830384281,7.70790147959913,7.82803396576887,8.396871905451949,8.0434406649843,7.94613603751302,8.3131406523079,8.276750061989171,8.33899430169866,7.54302029068449,8.48153496525104,7.78999820023551,8.388973713546589,7.7856193566161505,7.991223430756789,8.43502776149213,7.9587972029344,7.92031511592684,7.83373499145847,8.44211734342367,7.75040367664185,7.95418844929165,7.668915287066651,8.16815370469668,7.451108025544599,7.83205898803855,8.011436607034401,7.809488801502429,7.35762455712736,8.38818503350126,8.1299057998353,7.161404986330591,7.085138096119519,7.90144271804973,7.815556257148841,7.48127636398091,7.80999758720821,7.42918252360029,7.198079613879429,7.16701255611934,7.63798049912317,8.515133626843161,8.15187799098264,7.8209552544577,7.83271004938699,8.122397065693491
172,8.29353471693815,9.31739855261173,7.21810365633001,8.113504739397769,8.368041777827191,7.673595106260249,8.27048948989043,8.40746807109849,7.597670492487481,7.7558954879180195,8.59445710780025,6.941049711063861,8.59118249548901,6.7783731506765195,6.873865796995321,7.74950966363289,7.90216293718647,8.79890635055525,7.4345910160052195,7.18633648241696,8.12605138891096,7.66088118510955,8.24492585044941,7.35391512703642,8.8928770294144,7.949099606150019,7.00440659120118,8.301426685883861,7.99624614590838,8.06074673053414,7.78048656162905,8.26112781579397,7.9205488491521905,7.43309682049723,7.41530352607496,8.00118150182051,8.06742333635936,7.9034381026366605,7.4260078591387595,9.453041582076189,7.73571045672408,8.05694524570727,7.668000199251269,7.437647651464079,8.0402770860726,7.487836128093799,7.64709814475873,7.85709142257632,8.46618758372105,7.849733569541191,8.34982281607172,8.37026666033978,8.18977970221323,7.918627254060629,7.5473457921612,8.40317866421848,8.093454956322889,8.08239188412035,7.35784679112313,7.818234865517581,7.1515782926831,7.39263089624112,7.7042976321511,8.12536523702389,7.90101305280997,8.43321186737899,7.482626526449059,7.648873986024769,7.5894980667139995,7.209805001242571,7.434244882931369,8.57832213810986,7.5384726427725495,7.88540887291433,7.20694558975778,7.518861684085819,8.66857051086499,7.64192442513291,8.03093279886176,8.58879894773764,8.30585281915495
175,6.43534668555285,7.5937551496211695,8.542710788335919,5.80583802545593,8.94335177510359,6.96361920983585,6.247131958893171,5.206416554212081,7.7350910258287096,6.9553975490729405,7.4899829967632305,8.38321810854925,8.856744768929211,7.601150927882481,6.28709322748203,7.796701559347549,8.13566136219617,7.90686565071359,8.67584033117589,7.064567272648339,8.72451515717435,8.097654034173159,7.6734232500899004,7.18571115469602,9.21028071833408,7.1727537465312805,8.34856924904794,8.9201616032665,9.040296536061632,7.887805707980941,7.54756980248595,7.4553372267414995,6.86339197477365,8.31454023317634,8.60751257386406,8.141917145052089,6.95458826727747,6.895975535236469,6.6546684965275995,3.65716465320373,7.545663632374691,9.05952278660666,7.17156340246572,7.32688005994094,7.7584801442417,6.3915729359661695,6.20312720851485,7.03559832267645,9.95071604912706,7.27909006105266,7.76263579956022,6.884257170872839,7.77798447907462,7.40099677220727,7.773464109372901,7.07475704173475,8.97323182257151,7.820618210745901,8.567737320040361,8.6342461794532,8.76552452333061,7.11142165488795,8.28183586911247,8.544131324257341,4.98672287819324,6.516897999279081,7.9924973468303895,6.20561738458382,5.59194412673426,7.81371832433594,8.00500210630698,8.43011399326421,5.7832887136128,7.99589302390465,8.46806894828209,6.308700624804519,6.71467482251371,5.72392981408813,6.478112506898309,6.62337306147504,6.097882595691099
196,3.9513400376876002,4.62151913405762,3.50670903114298,4.45252078134264,3.5294390138428198,3.6555854217101498,3.1690726322437297,3.66757916671102,2.92510471259667,3.18527575367662,4.39688817202505,3.1395197929008596,3.54698750029089,3.50754177277291,3.71088542872719,4.06946799514703,4.1215904538742505,4.77091333749991,3.92141694759269,4.9336087546233305,5.86002742143683,4.14353653824923,6.89443416030442,3.47835742443306,4.51660026804761,3.72140060423773,3.3168543785976703,3.9119444346197403,3.2975057959871297,3.6676063464287205,3.98405593518511,3.3228007353520095,4.1064085975592794,3.4932512187797795,3.95835700693656,3.47422324136131,3.44077581379076,3.5697019465355404,4.22411531352794,4.355927254277351,3.5017505030801295,3.56590515834015,4.82003991182388,3.96250111104621,3.59324461249325,3.16146998410384,4.011878834079799,3.5457901912684,3.0130403602150295,4.482962852166651,4.35692597046101,4.27406394183952,4.02804256173941,4.09525686696038,3.22928472487476,7.79726371490551,4.64088285085413,3.45651659728474,3.87536247978905,3.4378983715396,4.09734730964405,4.3562754864133,4.32724645426569,4.35943327235566,3.95420719871332,4.85388838357707,5.3780745324611505,4.524712523046531,3.31372758574287,4.00060557558983,5.99446596057766,3.46119620769523,3.7696640222430005,4.90590900842359,4.37559995251969,3.92747268506871,5.03399861733027,3.84319489513659,3.73368993338096,4.20243312904865,3.4904271392547797
209,9.61750996441939,8.603463957715759,9.436385256465801,9.84326422202201,9.987932824795449,9.20219950955399,9.159523656537019,9.648438267420289,8.30502314932747,9.19680797206721,9.4729583860153,8.63050822692377,9.49120817894284,7.99350895821551,9.69464802348779,10.607951336208698,10.2160980507457,8.975001490486651,9.67826978767215,8.55187481227211,8.19070601421491,8.53880880458221,10.0322373433977,9.387151280927881,8.802557089900251,8.09383607914407,9.07389244034957,9.6355468706091,10.3333086809623,9.175330859851698,8.68713818506098,9.01029888634207,8.891220224083641,9.124834839137241,9.34038858978208,10.0678695137756,9.26141187948551,8.99375307327015,9.25971735407699,9.36742993705107,9.36049098031614,9.50698603138862,9.465128988583599,8.32210048027448,9.74002429307905,9.0609395926125,8.88441216160402,8.902240489439711,8.34481317131613,9.29927581390498,8.700507492721679,10.3165132947251,9.64115684743619,8.949686234598689,9.6974741256597,9.64368159971001,9.072649231236278,9.08054172755806,9.32475963918235,7.43561481171067,9.7903497182024,8.49897096583936,8.68334375215847,8.939283507550089,9.031420314611061,8.71354182781534,8.35623635223161,9.64047292637795,9.269116138238982,9.35787159798256,9.71187504887236,10.0133531497812,9.695946911284858,9.27411801350788,9.06696180574082,9.78407881634825,8.99113490887037,9.45089118858966,9.32322936591648,9.68493044303018,9.100511055693712
210,3.91899914641325,4.33630925769002,3.89403930908494,3.8369077462516294,5.22030463263774,4.86344860673242,3.6730864318720697,4.1454868373141895,3.77952917689345,4.40566183655903,3.45118280050644,3.58525366260872,5.35879760954449,3.91818841822539,4.04061971699343,5.1253111762833,3.49787749085756,7.674190523957879,4.52074549923341,3.59381156105287,4.800522971988349,3.5350376715694796,3.4785150235457403,3.87225975448771,4.99471724984984,4.3973440427235495,3.6783539206975298,4.785877567477151,5.67523643175712,3.53002412541007,5.021498162897781,6.118776201600619,3.8753587443840702,5.16595454900238,3.52580575125588,3.8690975193130295,4.35972821106077,4.04601347976165,3.9057822000091,4.00516249721135,3.56865163182325,3.8512211155441296,3.62006603864498,3.5870444844184304,4.7498379352671,4.19232214639264,5.24981678244141,5.35728716288141,3.98401014868737,3.90254625136082,3.6589121858307703,4.62245042354379,5.0255831099565595,4.18028492420345,5.48765065022071,3.3240239552758597,4.54226838950378,3.9936148320240896,5.393077878404701,4.95507008008182,4.10064228558993,3.5247570059632904,4.0533643313558105,4.63660783930457,3.86353750806557,3.6937909516959797,3.6141616242670094,3.96089858332108,3.82361616500569,4.4247018933813305,5.21060821040697,6.241010635038671,4.74671493055197,4.369620197363569,3.9624743386222403,4.740240629578481,3.58592322769369,3.81715677851229,5.43930618303114,5.15860735420173,3.54389318597476
231,5.153764638946651,5.32638591555369,4.9658571101612505,5.30407545276238,5.25717337624173,4.81861777982179,4.590488480788889,5.5056817764122306,4.97752838099999,5.74252548547858,5.166024117350959,4.413579030328901,4.43400258390132,4.961316287475309,4.49555600041656,4.63901761389538,5.33829924527362,5.1123284605406205,4.626522151718481,4.683908998189559,5.36290492397231,4.725931896439111,4.90862007492799,5.21054180261098,5.34760128714022,4.49273181049192,4.80052017250741,4.91314476262572,4.8319052637366795,5.464755170273429,5.14456129103986,4.46084849379466,4.93739669665873,5.04799997492104,4.45197525013858,4.99583505998065,5.6650956260028495,4.945352686710071,5.02014683360443,5.30156080761293,5.225051096830629,4.77293529294824,4.80284270024569,5.020779982026849,5.629511184549449,4.57106804129209,5.0620984768949,5.36857969528316,4.74790286964308,4.87189798296547,4.65667367442961,5.1210822315378,4.73539298258996,4.32996338714161,5.243575109826731,4.4561235550388,5.08156607725792,5.16763030283858,4.27460185185123,3.789123000517,5.1761472913161395,5.42456531410148,4.71453749738961,4.777134481685501,5.5019077741263605,5.1147113184567194,4.904794586013731,4.93294798261648,5.771109722736349,5.07355694131026,4.58487655763103,5.3903105232843895,4.84698934183298,4.78498404576224,5.12082988239217,5.16512910000476,5.1932007035268395,5.31029448986487,4.72848283747654,5.21867128595965,5.31142191156705
251,6.76329696448976,9.73647826760699,8.574499152406679,8.66472754881297,8.00780212984175,7.434745974486849,5.920925623356481,7.562246454992089,7.42651130886973,7.6147491929337,7.54620510283265,7.2753769283181295,5.57133019600945,6.28221024001686,7.06650666922887,8.36542507475018,8.41026579785247,8.72039366266365,6.660612045004919,7.597858467057519,8.920397522666962,7.640481747691459,8.321566957055591,6.66961951057534,6.867205071559041,5.02119038414734,7.299894646576541,8.03646157257368,6.56495863276051,6.234151389832141,7.41254577619043,6.18444590794829,7.495330084130981,8.17340931849888,7.49176241406562,7.37509648330179,7.34046970347708,7.334077217089139,7.28198974635914,9.11909885757226,7.48875863957444,6.298447821062879,7.22917062544902,8.09460683896613,6.28387431391122,7.77531999400316,7.31506425507708,7.8881147686359405,7.54391064382264,7.25221816459847,8.25687692370652,7.7192920202287905,6.93695208669024,8.54485640799093,6.866205947343531,8.62913131999856,8.55817536281391,7.12082110485987,7.47412941087316,7.96225451527948,8.025130681254518,9.02183276811413,7.9990116166910195,7.55491866703645,8.881057195107859,10.16210559372,6.87040326505885,7.7983590766239,7.87781243467257,8.4033926674815,8.096084062320559,7.118917412216249,8.1896839759049,7.855549960001969,6.3785646772743405,8.53581108480154,9.16387519972455,8.85668074821025,7.37424848701453,7.29168055449472,8.731269357090861
256,6.08738437771,6.35070684321659,7.35222966060084,6.18751569628741,6.32168171534624,7.02454985348343,6.29172389746539,7.07949646456269,7.331564293749829,6.483243876465259,6.0116148654796895,7.147589227588839,5.665529043654961,7.28571020378158,5.40110459255034,5.631676699366549,5.37509602428218,6.6097547300969195,6.476322647868559,7.394248171363451,6.38628827995855,6.909141630437059,6.953122397967251,7.26087002061064,7.262837086030999,6.70164260274885,7.5658926408142495,6.03847199186906,5.87305362378791,5.81202754196779,6.205378669749741,6.142168640693789,6.85626251041074,6.517512846149089,6.197518005961809,7.286782178815599,6.778653872497309,7.064511450887691,6.746265752642441,6.15363319847934,6.4259343962257,5.72353402982533,5.907254324217821,6.32632338548843,6.78874425444736,6.31149138225291,5.4830883332791505,7.152649354898889,7.4890025739916695,7.394158931857739,7.20221233734696,6.18025880521832,6.36866370266466,6.522910662089879,6.01601111301878,7.084485050285139,7.73962844573721,6.92109256815401,6.22162677360573,6.3134475801947705,6.16512207377393,6.23200898696079,6.790150447319929,6.5172132237971505,5.7813022127326,6.561791187314969,7.62346566384681,5.89785226529727,6.5749553183560705,5.7930395975504005,5.844469320442379,6.68699872529963,7.055954723723179,6.470786462603849,6.052745909934781,5.8273371015215005,6.079133983271951,5.990482708589901,6.41812041412349,5.035866005076549,5.88145808477707
265,2.71827716462788,3.13428050277685,2.62780531952698,2.7588452139892596,2.7812503362963397,2.76837285533028,2.7664445853356403,3.05398617875955,2.6840085831526403,2.78033941598895,3.5498674221796,2.8902352689651205,2.9081066376527103,2.64535551304248,2.56096578297787,2.60922634642522,2.6951918684171003,2.88780882069849,2.6471435570396404,2.6433347983233704,6.7949573793106905,2.65745132898927,2.63088329160413,2.64937888289984,2.7965365310421095,2.7714850235374398,2.6222821131799,2.71007357315958,2.7854416017508594,2.8992977723498194,2.90943280502321,2.61250182237098,2.7297740551089196,2.7880727710500497,2.7194737750564504,2.6673141486317404,2.7525530049133,2.53394703187073,2.6781949491742303,2.6294985685521497,2.6818087856672403,2.6361751363384505,2.6948282090602302,2.7243358954153503,2.58603783752852,2.8094308849671603,2.56677157019088,2.9011442648320496,2.73453391444212,2.70334024675229,2.7510576307834302,2.7734799284535003,2.74367320715089,2.8223536801945,2.8463289745247398,2.7553144642604397,2.8882136070032502,2.75950700674408,2.69961447807142,2.8304347507128598,2.59803612610388,2.63611069060719,2.87143637543401,2.77447603549367,2.82508456924838,2.7433159522284103,2.93452286723014,4.8199561490457405,2.6063990214639503,2.8114174709699102,2.7379795592249705,3.1072498523976897,3.1385800052148505,7.0909942464147,2.77393304652053,2.6400840760279705,2.7792059668624502,2.68874876620827,2.82499545917191,2.7380788054633,2.7787651232098995
268,7.602041315716691,3.11591586120763,7.06175360448444,7.248598012949199,5.71966157048563,6.09941172851238,6.85750365455233,6.324827176831531,7.69535675317232,9.174991132346381,7.3701854976245,7.30414019955382,6.77680348574121,6.06305674022501,6.061145008140691,4.2865671574518505,6.60754088192746,3.26048958399511,4.4568392870391795,7.537861123668651,4.64479809053863,3.12352892302599,8.05836328083021,8.20639197675526,5.43821427672805,7.883628141645731,7.01106109865215,6.11721848235515,3.14830534879147,7.64229493970881,9.55215086392926,3.7374808866255296,8.272428327059519,3.83423599367404,8.889455947515609,2.7577477758832596,3.60721725989407,7.10007587083045,6.269385172710071,3.0295865451572697,7.68922529540872,3.6249673467672996,6.05756282697057,5.0464831116323,6.6171349953144,7.09934632981194,4.47039146493575,3.2737174770022004,6.346806103596281,3.43056420673012,5.38146703520368,4.438298300546901,3.1277032641932796,5.31833065762838,3.2658595223571605,7.72234915841683,6.882265478034589,7.503900337492219,4.002064514649501,3.3075983437669403,5.32502288912542,6.201479407728651,7.16847712758146,4.551180727238919,7.499126269511519,4.88813935494998,4.46285680939504,7.50686445704615,8.05994911328785,3.7979025822462797,3.5694499747607797,4.07560677512113,3.65433512035344,6.01477917724166,6.31449649556869,4.21290685215582,4.243672631945951,4.33251199827487,7.41361346217618,3.08173868230793,6.16766741355834
282,6.08581419755358,6.19554542861866,7.2047608850553795,5.08260451026194,5.545504147349019,6.52016356949183,6.383898064873331,6.07006639018563,6.41952630032234,6.30780142838178,5.801100751209099,7.15607489732936,6.2715599367705295,6.83066841092531,5.91536430619601,6.23657816168503,5.76323446579054,6.05905113688573,6.13610414263812,6.66746571781083,6.12194694454631,7.40774233288491,6.205847264986169,5.6911437587419496,6.981192367968741,6.22716346729738,5.77235641245579,5.7626319826603405,6.93799203120391,5.34893281965012,7.05874569439062,5.84878866414367,6.353001361649441,6.15903654640304,6.163647796656471,6.28314359699445,6.05665298868413,6.80120577605303,6.531517781518481,5.71352287193647,6.5627301610886,5.523416271939269,6.73705990672753,5.694536251063339,6.04380931995522,6.07846579646582,5.70356864824816,6.1518243928565,6.099742463209231,6.249715289144219,6.46199770417114,6.29793338012251,5.4078787204129,5.63780906492846,5.4255804257723,5.531546486872281,6.705321868437361,6.09325399205536,5.54422800380127,6.7948001668394395,5.76443006150682,4.32335665076001,6.7114181688544905,5.725534328252809,5.906460917238669,6.08103495116819,6.76535770503173,6.0646607910832095,6.1050631100593495,7.1779337111291905,5.9147028347560795,7.26446198279076,7.56019339600604,6.8714215763461794,8.15818481699464,5.7083403312138,6.37607340078765,6.0594623367313005,5.8375868779293,5.928533690207981,5.436443518790621
